Labelled Tweet,,,,,
,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Dinas
6.88E+17,"16 Jan 2016, 09:00:34 AM","RT @kecamatan_andir: Rakor tata kelola pasar ciroyom antara Camat,Lurah,koramil,polsek&amp;pengelola pasar. Cc @ridwankamil @nofidiekaputera ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:08:22 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:08:49 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:09:14 AM",@ridwankamil @infoDISHUB @dishub_jabar @Satpolppbdg @satpol pkl kecil yg jualan di trotoar aja bisa ditertibkan tp kl yg ini malah diamankan,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 09:10:06 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:10:33 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:11:10 AM",@DiskominfoBdg @Satpolppbdg pa tolong ditertibkan sdh mulai ada yang jualan di jpo di taman baru di balkot.. https://t.co/HSQZMCNCVi,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 09:15:56 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:17:57 AM",Kalo lagi makan eskrim trus inget mantan sama pacar baru nya.sakit bro @infobandung @infobdg @ridwankamil @ganegani https://t.co/11br8nicsK,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:20:08 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:40:32 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:52:42 AM",RT @PRFMnews: RT @Alkaryana @ridwankamil halte TMB di depan Stadion Persib (dll) ini jadi tempat tidur pemulung/gelandangan  https://t.co/z…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 09:53:45 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 14/1 URC PJU, perbaikan lampu PJU jl Ciwastra https://t.co/k9jl4irz0W",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 10:03:12 AM",RT @Kec_Sukajadi: Pemberian bantuan utk lansia jompo rw 03  kel cipedes terima kasih @Dinsos_BDG cc @ridwankamil @DiskominfoBdg https://t.c…,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 10:03:18 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 10:03:49 AM","Pagi Pak @ridwankamil , ijin lapor ada warga Anda, Ibu Nani butuh bantuan di RS Al Ikhsan Baleendah, Kelas 2 No. 14 https://t.co/hleJPmwcZB",Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 10:18:24 AM",Smg bisa terus terjaga PKL dpn SD Uber tdk berjualan lg di dpn SD @ridwankamil @DiskominfoBdg @Satpolppbdg @PemumBdg https://t.co/XVj1zbXwyM,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 10:33:31 AM","Pak @ridwankamil mohon harga tanah di Bandung dikendalikan biar ttp terjangkau, mungkin bs dg mengendalikan bisnis developer besar",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 10:38:42 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 11:01:15 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 11:01:43 AM",@Dinsos_BDG di jl.terusan jakarta antapani bandung setiap jam segini tiap hari jadwal untuk beredar meminta2 https://t.co/YeaQEXXebf,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 11:06:57 AM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 11:27:58 AM",Klo dibiarkan akan semakin byk PKL buah yg berjualan dan menimbulkan kemacetan.mohon @Satpolppbdg  via @awie__yang @PRFMnews @ridwankamil,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 11:29:28 AM",galian jl. Golf raya cisaranten tos mang bulan_ teu beres_ ngantosan korban tigebrus deui kang @ridwankamil? https://t.co/Ef0MV74yXK,Ya,,Dinas Tata Ruang dan Ciptakarya
6.88E+17,"16 Jan 2016, 11:32:10 AM","#suaraBDG via @MUNITAMAMUNISA: ?? dari kemarin prapatan imanuel macet bgt, lampu merahnya mati total, cc: @dishub_kotabdg",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 11:35:08 AM",RT @budiraharjo23: Klo dibiarkan akan semakin byk PKL buah yg berjualan dan menimbulkan kemacetan.mohon @Satpolppbdg  via @awie__yang @PRFM…,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 11:40:25 AM",RT @budiraharjo23: Klo dibiarkan akan semakin byk PKL buah yg berjualan dan menimbulkan kemacetan.mohon @Satpolppbdg  via @awie__yang @PRFM…,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 12:11:56 PM","RT @infobdg: #suaraBDG via @MUNITAMAMUNISA: ?? dari kemarin prapatan imanuel macet bgt, lampu merahnya mati total, cc: @dishub_kotabdg",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 12:19:44 PM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 12:21:31 PM",@ridwankamil bapak emil yg terhormat tertibkan oknum penjaga yg menuju bandara husein karna slalu minta ktp ujungnya minta uang...nuhun,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 12:26:53 PM","RT @infobdg: #suaraBDG via @MUNITAMAMUNISA: ?? dari kemarin prapatan imanuel macet bgt, lampu merahnya mati total, cc: @dishub_kotabdg",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 12:43:08 PM","Pak @ridwankamil  motor itu srudugan dri blkng pgn ke dpn, pengendara yg lain dsuruh geser di lamp.merah pasir koja https://t.co/L2PWHKP7mq",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 12:50:44 PM",@ridwankamil : pak kmha ieu lmpu stopan bnyk yg mati ? d jln supratman sdh bbrp mnggu,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 12:59:17 PM",RT @KCigending: Smg bisa terus terjaga PKL dpn SD Uber tdk berjualan lg di dpn SD @ridwankamil @DiskominfoBdg @Satpolppbdg @PemumBdg https:…,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:05:19 PM","@pdamtirtawening nuhun air sudah mulai mengalir di jl kampus v bbk sari,kircon. saran jika ada penggiliran, mohon di infokan kpd pelanggan.",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:16:46 PM",@Satpolppbdg @ridwankamil prempatan braga belok kiri sebelum jembatan viaduct yg banyak jual velg mobil,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:25:26 PM",@dishub_kotabdg bisa tlg liatin jl. CikajangRaya antapani? Mobil2 byk yg parkir dijalan @infobandung @PRFMnews,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 01:27:45 PM",@IWGinting @relawan_bdg @dishub_kotabdg @ridwankamil @infobdg seharusnya LLAJ punya modul cadangan untuk penggantian. Jgn smp ada korban dl,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:31:34 PM",@batheig @ridwankamil Satpol PP jalan2 dong.... Masa ga tau yg jual ban daerah situ....,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 01:33:57 PM","@Satpolppbdg nama jln saya kurang paham, sebelum hotel kedaton pak bukan toko, pokoknya dari braga ke kiri sebelum viaduct",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:37:59 PM","@Satpolppbdg @batheig sebelah mana pohon kersen? Deket tiang listrik? Yang ada burung perkutut, cat hijau? Depannya belok kiri?",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:39:05 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg @OpieS46 16/1 URC Karees, perbaikan jl Gumuruh https://t.co/FIQRq5Kwyd",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:41:36 PM",@ridwankamil @dbmpkotabdg hatur nuhun jalan gumuruh yang amblas sudah diperbaiki,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 01:47:23 PM","@ridwankamil Pak kmi mrsa Gerah liat dgn polisi yg diam di pertigaan jl. ABC &amp; prmpatan sdirman otista, tiap hari malakin pengguna kndraan.",Ya,,Dinas Sosial
6.88E+17,"16 Jan 2016, 02:06:53 PM",@PRFMnews @Ujungberung_Kec @ridwankamil : kpn penertiban PKL  di sekeliling RSHS ? JLN Pasirkaliki - jln Prof Eijkman - jln Rumah Sakit,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 02:11:04 PM",14.02 @dbmpkotabdg lampu PJU di jalan pasirkoja arah otista masih menyala dan ada panel yang terbuka .,Ya,,Dinas Tata Ruang dan Ciptakarya
6.88E+17,"16 Jan 2016, 02:19:16 PM","Penertiban PKL Tegallega, Jl. Otista @infobdg @PRFMnews @mazNOT @Satpolppbdg https://t.co/VmBJQIdDCf",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:20:21 PM","RT @SihungBobotoh: Penertiban PKL Tegallega, Jl. Otista @infobdg @PRFMnews @mazNOT @Satpolppbdg https://t.co/VmBJQIdDCf",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:37:06 PM","Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:40:25 PM","RT @infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:46:54 PM","RT @infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:47:26 PM",@infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:50:00 PM","RT @LeonardusYap: Pagi Pak @ridwankamil , ijin lapor ada warga Anda, Ibu Nani butuh bantuan di RS Al Ikhsan Baleendah, Kelas 2 No. 14 https…",Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 02:53:13 PM","Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg… https://t.co/Me352SdgzP #infobdg https://t.co/6cMlvO6b6R",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:55:48 PM","RT @infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 02:59:09 PM","RT @infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 03:01:38 PM","RT @infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 03:04:05 PM",@IWGinting @andriprim @ridwankamil @PRFMnews Kalo angkot Ledeng/UPI gmn Pak. Tiap saat dibiarkan ngetem pdhl bikin macet parah. #lalinbdg,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:07:50 PM",Kalau Angkot 04 yg mangkal di JL. Terusan Buahbatu depan Gd. Infomedia kapan ditertibkan pa? Dibiarin?  https://t.co/gfM5Z9TZYg,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:13:41 PM",RT @Satpolppbdg: Penertiban pkl di jl.Otista Tegalega hr ini Sabtu 16/1/2016 cc @ridwankamil @PemkotBandung @DiskominfoBdg @OdedMD https://…,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 03:16:32 PM","RT @infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 03:18:59 PM",@IWGinting @andriprim @ridwankamil @PRFMnews tolong plz banget kalo weekend lbh sering pak jd ga bikin tambah macet,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 03:26:49 PM","@PRFMnews: 14.59 RT #LalinBdg Jl.Maskumambang arah Martanegara macet panjang https://t.co/BGU7Rv0FPN"" @ridwankamil perlu lampu lalin""",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:28:05 PM","@PRFMnews: 14.59 #LalinBdg Jl.Maskumambang arah Martanegara macet panjang https://t.co/BGU7Rv0FPN"" @ridwankamil  nahh",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:30:01 PM","@pdamtirtawening pak knp ya air pdam di antapani tepatnya di jln. Kuningan berbau,kotor n sdkt berbusa? Sdh 2minggu tlgprhtnya @ridwankamil",Ya,,Dinas Bina Marga dan Pengairan
6.88E+17,"16 Jan 2016, 03:44:34 PM",".@dbmpkotabdg RT @hafizoh_21: lmpu merah di jl.supratman mati sjk snin kmaren, blm ada prbaikan smpai saat ini, tdk mcet tp mmbahayakan",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:45:02 PM","RT @infobandung: .@dbmpkotabdg RT @hafizoh_21: lmpu merah di jl.supratman mati sjk snin kmaren, blm ada prbaikan smpai saat ini, tdk mcet t…",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:47:44 PM","@pdamtirtawening 00501410195 ini gimana airnya masih kotor dan bau blm ada tindakan, ngocornya juga 2hari sekali https://t.co/HDNZqwxajr",Ya,,Dinas Bina Marga dan Pengairan
6.88E+17,"16 Jan 2016, 03:49:13 PM","RT @infobandung: .@dbmpkotabdg RT @hafizoh_21: lmpu merah di jl.supratman mati sjk snin kmaren, blm ada prbaikan smpai saat ini, tdk mcet t…",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:53:11 PM","RT @infobandung: .@dbmpkotabdg RT @hafizoh_21: lmpu merah di jl.supratman mati sjk snin kmaren, blm ada prbaikan smpai saat ini, tdk mcet t…",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 03:57:14 PM",@ridwankamil @OdedMD @Satpolppbdg  @PRFMnews komunitas manusia silver di pasteur bawah jalan layang semakin banyak https://t.co/b4lipsPEBM,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 03:57:57 PM",RT @Satpolppbdg: Penertiban pkl di jl.Otista Tegalega hr ini Sabtu 16/1/2016 cc @ridwankamil @PemkotBandung @DiskominfoBdg @OdedMD https://…,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 04:03:04 PM",Assalamualaikum pak @ridwankamil mohon dibantu pak kami di Sukabumi berniat membangun saung buku untuk tempat belajar selain disekolah.,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 04:05:31 PM","RT @infobandung: .@dbmpkotabdg RT @hafizoh_21: lmpu merah di jl.supratman mati sjk snin kmaren, blm ada prbaikan smpai saat ini, tdk mcet t…",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 04:08:04 PM",@IWGinting @andriprim @ridwankamil @PRFMnews Sy baru lwt Ledeng. Biar gmn macet &amp; petugas banyak tp angkot2 tetap dibiarkan ngetem bkn macet,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 04:08:30 PM","@pdamtirtawening Air nyala hanya 2 jam, air yg ditrima tdk jernih, alamat gerlong tengah 1 no., nopel: 00501410257. https://t.co/4ck81s7BX9",Ya,,Dinas Bina Marga dan Pengairan
6.88E+17,"16 Jan 2016, 04:12:34 PM","RT @infobandung: .@dbmpkotabdg RT @hafizoh_21: lmpu merah di jl.supratman mati sjk snin kmaren, blm ada prbaikan smpai saat ini, tdk mcet t…",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 04:21:51 PM","RT @infobdg: Via @SihungBobotoh : Penertiban PKL Tegallega, Jl. Otista @Satpolppbdg https://t.co/qfK0ppn2Ad",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 04:24:45 PM",@dbmpkotabdg @ridwankamil mhn bantuan nya u/ menutup jln yg berlobang di jl.Cigadung Raya Barat sktr Rancakendal.Nhn https://t.co/C3gjKPoziE,Ya,,Dinas Tata Ruang dan Ciptakarya
6.88E+17,"16 Jan 2016, 04:49:57 PM",RT @Satpolppbdg: Penertiban pkl di jl.Otista Tegalega hr ini Sabtu 16/1/2016 cc @ridwankamil @PemkotBandung @DiskominfoBdg @OdedMD https://…,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 04:56:03 PM",RT @Satpolppbdg: Penertiban pkl di jl.Otista Tegalega hr ini Sabtu 16/1/2016 cc @ridwankamil @PemkotBandung @DiskominfoBdg @OdedMD https://…,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 05:00:17 PM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 05:17:34 PM","Jl suci per4an pahlawan mohon di cek, taxi yg parkir penyebab lalin tersendat @IWGinting @PRFMnews @andriprim @ridwankamil",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 05:34:16 PM",Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https://t.co/qFiCpfv7PM,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 05:35:08 PM",RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 05:36:39 PM",RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 05:45:08 PM",RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 06:05:30 PM",RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 06:09:10 PM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 06:13:16 PM",@ridwankamil pak saya merasa terganggu dengan pengamen2 yg meminta dgn nada memaksa. Apalagi kl diangkot lg sepi. Asa dijambret scara halus.,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 06:35:59 PM",RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 06:42:59 PM",RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 07:07:51 PM",RT @ArdiPramudito: Org2 silver msh beraksi di prempatan pasteur bwh pasopati. Mhn ditertibkan @SaveBandungCity @Satpolppbdg @PRFMnews https…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 07:45:32 PM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 07:46:42 PM",Di taman sungai cikapayang masih byk yg buah sampah sembarangan. Perlu ada @Satpolppbdg cc @dbmpkotabdg @diskamtam pengunjungnya pada bandel,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 07:48:09 PM",Seneng liat byk taman di bandung tp kesel jg byk yg sengaja buang sampah sembarangan. Pdhl ada tempat sampah @Satpolppbdg @pdkebersihanbdg,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 07:57:48 PM",RT @kangsodiq: Di taman sungai cikapayang masih byk yg buah sampah sembarangan. Perlu ada @Satpolppbdg cc @dbmpkotabdg @diskamtam pengunjun…,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 08:11:53 PM",@IWGinting @andriprim @ridwankamil @PRFMnews Angkot Ledeng. Angkot kuning itu juga ngetem ditengah jalan. #lalinbdg https://t.co/IPmI987Kic,Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 08:25:16 PM",pak @ridwankamil di perempatan pasteur meni seueur anak jalanan nu nge-lem. hariwang jadi pemandangan normal. bilih pada nurutan murangkalih,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 08:50:33 PM",@ridwankamil @pjudbmpbdg @dbmpkotabdg pak ridwan jeung rekan2 pju.. punten pju pratista raya pareum... https://t.co/7Gk0ToBQzo,Ya,,Dinas Tata Ruang dan Ciptakarya
6.88E+17,"16 Jan 2016, 08:54:19 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 16/1 URC PJU, perbaikan lampu PJU jl Polisi Militer https://t.co/404cJt0M0P",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 08:54:55 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 16/1 URC PJU, perbaikan lampu PJU jl Geger Kalong Hilir https://t.co/dX1Uiu1MXN",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 08:55:19 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 16/1 URC PJU, perbaikan lampu PJU jl Pa Gatot Raya https://t.co/aCWuGb3zQf",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 08:55:55 PM",@infobandung @ridwankamil malem minggu di masjid raya (alun2) penuh banget sampe bnyk yg buang sampah sembarangan d area dlm...????,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 08:59:49 PM",@dbmpkotabdg @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg jln sukasari suryasumantri beberapa lampu mati juga..,Ya,,Dinas Tata Ruang dan Ciptakarya
6.88E+17,"16 Jan 2016, 09:05:24 PM","@IWGinting kang,,maaf mau tanya,klo alih fungsi dr trotoar menjadi lahan parkir diperbolehkan?? cc:@dishub_kotabdg ,@ridwankamil",Ya,,Dinas Perhubungan
6.88E+17,"16 Jan 2016, 09:19:52 PM",Pengarahan.. suruh PKL jualan di pingir pedestrian didepan toko &amp; mall yng bayar pajak &amp; izin ke pemkot.  https://t.co/HkAVKgGG3E,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 09:21:51 PM","Kang @ridwankamil kenapa di taman superhero ga ada lampu yg nyala, jadi gelap dan rawan klo malem..",Ya,,Dinas Pemakaman dan Pertamanan
6.88E+17,"16 Jan 2016, 09:23:02 PM",@PRFMnews @ridwankamil apakah walkot menizinkan PKL dlm kaum jualan di depan toko &amp; mall! Apakah izinkan PKL parkir motor di dalem kaum?????,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 09:25:56 PM",@PRFMnews @ridwankamil kami keberatan toko &amp; usaha di tutup PKL. Kami yng bayar pajak &amp; izin ko tdk dilibatkan ama pemkot!.,Ya,,Lain-Lain
6.88E+17,"16 Jan 2016, 09:26:02 PM","RT @aksirelawanbdg: Weekend Tiba.. ?? Yuk kita jaga Kebersihan,Ketertiban,&amp;Fasilitas Umum  p'@ridwankamil @Satpolppbdg @infobdg @PRFMnews ht…",,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:38:13 PM",@PRFMnews @ridwankamil @DiskominfoBdg  yng membayar pajak izin &amp; ikut aturan &amp; berkerja keras cari utk nafka halal &amp; resmi tdk di hargain.,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:48:28 PM",@batheig sosialisasi ttg parkir di jl. Suniaraja cc   @ridwankamil @dishub_kotabdg @DiskominfoBdg @infobdg https://t.co/DDryLEfcMV,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 09:53:38 PM",RT @Satpolppbdg: @batheig sosialisasi ttg parkir di jl. Suniaraja cc   @ridwankamil @dishub_kotabdg @DiskominfoBdg @infobdg https://t.co/DD…,,Ya,bukan keluhan
6.88E+17,"16 Jan 2016, 10:23:14 PM","@ridwankamil sebrang teras cikapundung arah sabuga, trotoar tdk ramah u pejalan kaki; laju mobil kencang bahaya. https://t.co/nNTNsyh7I4",Ya,,Dinas Tata Ruang dan Ciptakarya
6.88E+17,"16 Jan 2016, 11:01:15 PM",@ridwankamil Taman jam jl. Abdul rifai kurang penerangan. Lampu jalan&amp;taman tdk berfungsi rawan kecelakaan&amp; begal.,Ya,,Dinas Pemakaman dan Pertamanan
6.88E+17,"17 Jan 2016, 04:45:02 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg @OpieS46 16/1 URC Karees, perbaikan jl Gumuruh https://t.co/FIQRq5Kwyd",,Ya,bukan keluhan
