Labelled Tweet,,,,,,,,
,,,,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Topik Umum,Topik Spesifik,Lokasi,Waktu 
6.92E+17,"26 Jan 2016, 11:07:48 AM","Pak @ridwankamil,  ada beberapa orang tua di jembatan rel KA di jl. Otista,  nggak di bawa ke panti aja?  Saya kasian liatnya",Ya,,bidang lainnya,bidang lainnya,-,-
6.92E+17,"26 Jan 2016, 11:09:43 AM",@pdamtirtawening terimakasih..air nya sudah mengalir lg thx,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 11:10:39 AM",26-01-16 sbgian tim kbrshan Rcbl brshkn jln gedebage selatan @ridwankamil @dbmpkotabdg @bplh_kotabdg @PemumBdg https://t.co/4cStziycU0,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 11:10:52 AM",RT @KELRANCABOLANG: 26-01-16 sbgian tim kbrshan Rcbl brshkn jln gedebage selatan @ridwankamil @dbmpkotabdg @bplh_kotabdg @PemumBdg https://É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 11:12:23 AM",@pdamtirtawening @ridwankamil @PRFMnews sudah 4 hari ini air PDAM gak nyala di Kp.Cinambo Kel.Cipadung kulon gimana nih turba dong ke lokasi,Ya,,pengelolaan air & sumber daya alam,air tidak mengalir,Jalan Ir. Sukarno ,-
6.92E+17,"26 Jan 2016, 11:18:10 AM","Air Sungai di Samping Kantor Ridwan Kamil Bau dan Berbusa, Ini Tanggapan Legislators https://t.co/I6yzfcTPQc @ridwankamil @dbmpkotabdg",Ya,,bidang lainnya,bidang lainnya,-,-
6.92E+17,"26 Jan 2016, 11:19:12 AM",Adi | 11.19  Tolong kepada @dbmpkotabdg  terkait.lampu PJU di jalan taman siswa sudah lama padam. Kapan diperbaiki?,Ya,,infrastruktur,lampu penerangan jalan umum,-,-
6.92E+17,"26 Jan 2016, 11:20:33 AM",RT @HeriKris999: @pdamtirtawening @ridwankamil @PRFMnews sudah 4 hari ini air PDAM gak nyala di Kp.Cinambo Kel.Cipadung kulon gimana nih tuÉ,Ya,,pengelolaan air & sumber daya alam,air tidak mengalir,-,-
6.92E+17,"26 Jan 2016, 11:27:12 AM","@ridwankamil Kang, abdi ngarojong pisan ayana kereta cepat bdg-jkt. Misalkan janten di gdbge, daerah cibiru kemacetan diatasi jg . Nuhun :)",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 11:32:04 AM",@ridwankamil alhamdulilah jadi lancar saluran air tidak tersumbat selokan wilayah Rw11 jl bbksurabaya kel bbksrbaya https://t.co/xXcxsOTX0D,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 11:39:13 AM","RT @chirpstory: Hangat?Tanggapan Atas Pandangan @RidwanKamil Soal Kereta Cepat &amp; Tumbuhnya Kota Baru"" b..?dari @M4ngU5il https://t.co/kA9EÉ""",,Ya,bukan keluhan,bukan keluhan,Margasari Buah Batu ,-
6.92E+17,"26 Jan 2016, 11:42:39 AM","Pa @ridwankamil , mohon ijin... Insya Allah sabtu malam sy&amp;rkan2 mau cat ulang kursi ditrotoar asia afrika dsk. Mohon ijinnya y pa",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 11:50:28 AM",@ridwankamil 2.sedangkan rekan2 kami di  P1area baru di lokasi yg sama masih d gratiskan gimana ini pa kami sama ex pkl tapi di beda2kan?,Ya,,k3 (ketertiban; kebersihan; keindahan),pkl,-,-
6.92E+17,"26 Jan 2016, 11:51:01 AM","RT @ViMuthia: Warga mohon dbuatkan tmpt khusus parkir sepeda di taman2/fasilitas umum,skrg cm diikat di phn.Htrnuhun @ridwankamil https://tÉ",Ya,,infrastruktur,sarana parkir,Depan Hotel Serela dan Kejaksaan Tinggi Jalan Riau ,-
6.92E+17,"26 Jan 2016, 12:04:35 PM","Izin share, ibu sy baru sj jd korban praktik hipnotis &amp; sejenisnya di dpn LuckySquare. Hp beliau raib td siang. @ridwankamil @infobandung",Ya,,kriminalitas,pencurian / perampokkan,depan BI ,-
6.92E+17,"26 Jan 2016, 12:05:10 PM","@ridwankamil pak , kenapa sih kalo bikin ktp di kelurahan gempol sari suka di persulit ? Giliran di kasih duit di permudah -_-",Ya,,administrasi kependudukan,ktp dan e-ktp,-,-
6.92E+17,"26 Jan 2016, 12:07:15 PM",@ridwankamil terus apa kerjadi di kelurahan itu masuk nya semaunya pegawai ya ? Saya liat2 jam kerja aja masih ada yang keluyuran -_-,Ya,,perangkat wilayah & kepegawaian,disiplin kerja / aparat pemerintahan,-,-
6.92E+17,"26 Jan 2016, 12:20:17 PM","RT @ridwankamil: nanti tersambung dgn LRT Bandung Raya. *apalagi ditemeni gebetan, wuss tdk akan kerasa perjalanannya. https://t.co/PYdFJ6gÉ",,Ya,bukan keluhan,bukan keluhan,perempatan Kosambi ,-
6.92E+17,"26 Jan 2016, 12:50:43 PM","@ridwankamil 2.Sedangkan rekan kami yg berada di p1 sebrang kami masih di gratiskan ,tolong pa biar tidak ada kecemburuan mohon di smartkan",Ya,,k3 (ketertiban; kebersihan; keindahan),pkl,-,-
6.92E+17,"26 Jan 2016, 01:32:56 PM",RT @Satpolppbdg: Diamankan 3 org pemuda yg mabuk &amp; kencing di jl. Ir.Sukarno mlm ini (25/1/16) @ridwankamil @DiskominfoBdg @PRFMnews https:É,,Ya,bukan keluhan,bukan keluhan,perempatan Papandayan ,dua hari 
6.92E+17,"26 Jan 2016, 01:33:06 PM",RT @Satpolppbdg: Penertiban pedagang laser yg mengganggu pengguna jalan di BKR mlm ini (25/1/16) cc @ridwankamil @DiskominfoBdg https://t.cÉ,,Ya,bukan keluhan,bukan keluhan,Jalan Sripohaci ,-
6.92E+17,"26 Jan 2016, 01:33:19 PM","RT @Satpolppbdg: Penertiban PKL Dayangsumbi, Tamansari &amp; badan jalan Cicadas hr ini 25/1/16 cc @ridwankamil @DiskominfoBdg @infobdg https:/É",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 01:33:27 PM",RT @Satpolppbdg: Giat patroli &amp; penyisiran pelajar yg bolos sekolah 25/1/16. Akan dilakukan rutin. Masih mau bolos? cc @ridwankamil https:/É,,Ya,bukan keluhan,bukan keluhan,perepmatan Papandayan ,dua hari 
6.92E+17,"26 Jan 2016, 01:33:35 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,Jalan Merkuri Timur,-
6.92E+17,"26 Jan 2016, 01:35:07 PM","RT @Satpolppbdg: Penertiban PKL Dayangsumbi, Tamansari &amp; badan jalan Cicadas hr ini 25/1/16 cc @ridwankamil @DiskominfoBdg @infobdg https:/É",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 01:35:42 PM","RT @Satpolppbdg: Tega kah buang sampah di tempat2 ini? Biasakan ngota"" dgn ga buang sampah sembarangan cc @ridwankamil @PRFMnews https://tÉ""",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 01:36:10 PM","RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi @ridwankamil @OdedMD @yossiirianto  @bplh_kotabdg @Satpolppbdg https://tÉ",,Ya,bukan keluhan,bukan keluhan,Ahmad Yani ,-
6.92E+17,"26 Jan 2016, 01:38:03 PM",RT @Satpolppbdg: Diamankan 3 org pemuda yg mabuk &amp; kencing di jl. Ir.Sukarno mlm ini (25/1/16) @ridwankamil @DiskominfoBdg @PRFMnews https:É,,Ya,bukan keluhan,bukan keluhan,perempatan Kosambi ,-
6.92E+17,"26 Jan 2016, 01:38:03 PM",RT @Satpolppbdg: Penertiban pedagang laser yg mengganggu pengguna jalan di BKR mlm ini (25/1/16) cc @ridwankamil @DiskominfoBdg https://t.cÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 01:38:18 PM","RT @Satpolppbdg: Penertiban PKL Dayangsumbi, Tamansari &amp; badan jalan Cicadas hr ini 25/1/16 cc @ridwankamil @DiskominfoBdg @infobdg https:/É",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 01:38:27 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.92E+17,"26 Jan 2016, 01:39:16 PM",RT @Satpolppbdg: Diamankan 3 org pemuda yg mabuk &amp; kencing di jl. Ir.Sukarno mlm ini (25/1/16) @ridwankamil @DiskominfoBdg @PRFMnews https:É,,Ya,bukan keluhan,bukan keluhan,perempatan Kosambi ,-
6.92E+17,"26 Jan 2016, 01:40:53 PM","RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,perempatan Kosambi ,-
6.92E+17,"26 Jan 2016, 01:44:36 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,Bypass sebelah Timur samping Polda,-
6.92E+17,"26 Jan 2016, 01:45:40 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,perempatan Kosambi ,-
6.92E+17,"26 Jan 2016, 01:53:49 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,perempatan Kosambi ,-
6.92E+17,"26 Jan 2016, 01:53:58 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 01:54:02 PM",Mohon dibantu pak/bu @DisdukcapilBdg.  https://t.co/LjtGROPUeU,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 01:57:26 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 02:00:04 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Pagarsih Barat https://t.co/5ITBBRNiNG",,Ya,bukan keluhan,bukan keluhan,Gasibu,-
6.92E+17,"26 Jan 2016, 02:01:47 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Jamika https://t.co/qzQweIiQlY",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 02:07:16 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Cidurian Utara https://t.co/rYCCuewUjn",,Ya,bukan keluhan,bukan keluhan,bawah Pasupati ,18-1-2016
6.92E+17,"26 Jan 2016, 02:07:57 PM","RT @ridwankamil: nanti tersambung dgn LRT Bandung Raya. *apalagi ditemeni gebetan, wuss tdk akan kerasa perjalanannya. https://t.co/PYdFJ6gÉ",,Ya,bukan keluhan,bukan keluhan,Guntursari s/d Rajamantri Kaler,-
6.92E+17,"26 Jan 2016, 02:08:01 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Taman Siswa https://t.co/6dyzWGvyXt",,Ya,bukan keluhan,bukan keluhan,bawah Pasupati ,18-1-2016
6.92E+17,"26 Jan 2016, 02:08:11 PM",Pak @ridwankamil ieu teh kumaha pak  ? kantor camat masih isitirahat jam sakieu https://t.co/EchsgIOQGZ,Ya,,perangkat wilayah & kepegawaian,disiplin kerja / aparat pemerintahan,-,-
6.92E+17,"26 Jan 2016, 02:08:25 PM",Giat Penindakan oleh Tim K3 Parkir di atas Trotoar Jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto https://t.co/639433TKt8,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 02:08:41 PM",RT @bdgstarlight: Giat Penindakan oleh Tim K3 Parkir di atas Trotoar Jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto https://t.co/6394É,,Ya,bukan keluhan,bukan keluhan,Guntursari Wetan s/d Rajamantri Kaler,-
6.92E+17,"26 Jan 2016, 02:08:44 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Kiara Asri https://t.co/gbQPn9G8Ap",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 02:09:23 PM",RT @bdgstarlight: Giat Penindakan oleh Tim K3 Parkir di atas Trotoar Jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto https://t.co/6394É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 02:12:05 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Diponegoro https://t.co/Hu6dDvkdvk",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 02:12:30 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Setra Sari Kulon https://t.co/LnqM8RcqFS",,Ya,bukan keluhan,bukan keluhan,Jalan Rajawali Barat ,-
6.92E+17,"26 Jan 2016, 02:12:50 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Kawaluyaan https://t.co/2jABSnxPeh",,Ya,bukan keluhan,bukan keluhan,Jalan Elang Raya,-
6.92E+17,"26 Jan 2016, 02:23:25 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Taman Sari https://t.co/XaX0ve8ueP",,Ya,bukan keluhan,bukan keluhan,Jalan Moch Toha-Karasak ,-
6.92E+17,"26 Jan 2016, 02:24:30 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,Moh. Toha,-
6.92E+17,"26 Jan 2016, 02:27:16 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Cidurian Utara https://t.co/rYCCuewÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Leuwipanjang-Soekarno Hatta,-
6.92E+17,"26 Jan 2016, 02:27:25 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Taman Siswa https://t.co/6dyzWGvyXt",,Ya,bukan keluhan,bukan keluhan,Jalan Soekarno Hatta,-
6.92E+17,"26 Jan 2016, 02:28:02 PM","kang @ridwankamil taman yg di baksil itu,mulai ad mang2 preman yg ngaturin parkir kang. jd g nyaman..mohon disatpamin aja kang tamannya ;((",Ya,,perhubungan,tarif / retribusi parkir,Situsaeur,-
6.92E+17,"26 Jan 2016, 02:28:37 PM",@pdamtirtawening sy plg 00706750909 /iskandar sdh ampir 3bln cai tdk ngocor sedang yg lain ngocor/00706740276 Walau digilir yg mhn perhat,Ya,,pengelolaan air & sumber daya alam,air tidak mengalir,Kel. Sukapada Kec. Cib Kidul RT. 03 RW. 03,-
6.92E+17,"26 Jan 2016, 02:28:46 PM",RT @RoadSafetyBdg: @ridwankamil bandung perlu tindakan tegas dan nyata terhadap semua pelanggaran hukum yg berlaku demi ketertiban dan keseÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 02:39:59 PM",Pak @ridwankamil knp bus damri caheum ke lw.panjang sdikit skli busnya sampe lama nunggunya?Tp angkot 'gak jelas' ke lw.panjang banyak pisan,Ya,,perhubungan,bis kota,-,-
6.92E+17,"26 Jan 2016, 02:48:43 PM",@dbmpkotabdg pak wali @ridwankamil  kemarin mlm  sy lihat pju jln.banceuy mati total sepanjang jln ini membahayakan pengguna jln,Ya,,infrastruktur,lampu penerangan jalan umum,-,-
6.92E+17,"26 Jan 2016, 02:51:24 PM","Pa @ridwankamil sudah dua hari ini bnyk truk besar parkir d sekitar prempatan cibaduyut kalo pagipagi bikin macet.""",Ya,,"perhubungan, perhubungan","parkir sembarangan, kemacetan",-,-
6.92E+17,"26 Jan 2016, 03:12:39 PM","@ridwankamil Kang ..pdgang tengah jln rajawali timur j 6 pgi msih jualan,satpol pp tos teaya nu piket sejak awal jan '16  maceut pisan ..",Ya,,"k3 (ketertiban; kebersihan; keindahan), perhubungan","pkl, kemacetan",Jalan Setra Sari Kulon ,-
6.92E+17,"26 Jan 2016, 03:22:15 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:28:16 PM","RT @purvancxx: @ridwankamil @dishub_kotabdg lampu merah di supratman (ppi pussenif) jugak udah lama gak nyala bapak'e, tiap pagi kacau :)",Ya,,perhubungan,lampu lalu lintas,-,-
6.92E+17,"26 Jan 2016, 03:34:12 PM","Ass pak @ridwankamil !! Kapan atuh pak di bandung ada taman pasar malam""??? Abi hoyong numpak korsel!!!!""",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:36:32 PM",RT @Satpolppbdg: Diamankan 3 org pemuda yg mabuk &amp; kencing di jl. Ir.Sukarno mlm ini (25/1/16) @ridwankamil @DiskominfoBdg @PRFMnews https:É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:45:16 PM","Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto https://t.co/mxPqOyQt5g",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:46:37 PM","RT @IWGinting: Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto https://t.co/mÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:47:22 PM","RT @IWGinting: Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto https://t.co/mÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:48:51 PM","RT @IWGinting: Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto https://t.co/mÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:49:08 PM",Penindakan taksi ngetem di Pasteur @ridwankamil @relawan_bdg @PRFMnews AYO SUPIR TAKSI TAAT ATURAN https://t.co/HcEBODiBkH,,Ya,bukan keluhan,bukan keluhan,Alun-alun ,-
6.92E+17,"26 Jan 2016, 03:51:46 PM","Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto ... https://t.co/trA8SDdqkx",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:53:34 PM",Pa apa benar kalo E-KTP itu berlaku seumur hidup? barusan liat post di https://t.co/dm4zHKCQHR tertulis seumur hidup @ridwankamil,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:56:20 PM","@ridwankamil Pak, apa ini benar terjadi? Peraturan mana yang membolehkan ormas melakukan pengusiran? https://t.co/rG3eDSkRsk",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 03:57:55 PM","Yth Bpk @ridwankamil &amp; Bpk @RTMC_PoldaJabar @tmcpoldajabar , mau tanya utk aturan 4 in 1 di hari Sabtu Tol Pasteur masih berlaku? Nuhun.",,Ya,bukan keluhan,bukan keluhan,Gang Sukasari/Sutami No. 24,tiga hari 
6.92E+17,"26 Jan 2016, 04:02:05 PM","RT @Satpolppbdg: Penertiban PKL Dayangsumbi, Tamansari &amp; badan jalan Cicadas hr ini 25/1/16 cc @ridwankamil @DiskominfoBdg @infobdg https:/É",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 04:02:16 PM",RT @Satpolppbdg: Giat patroli &amp; penyisiran pelajar yg bolos sekolah 25/1/16. Akan dilakukan rutin. Masih mau bolos? cc @ridwankamil https:/É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 04:02:33 PM",Siapa tau td ada yg merasa uangnya jatuh di parkiran mobil carrefour kircon bisa hubungin saya. @infobdg @ridwankamil,,Ya,bukan keluhan,bukan keluhan,Jalan Bungur atas,-
6.92E+17,"26 Jan 2016, 04:02:41 PM","RT @Satpolppbdg: Masih banyak pengunjung kampungan"" yg buang sampah sembarangan di kota Bandung #gps cc @ridwankamil @DiskominfoBdg https:É""",Ya,,k3 (ketertiban; kebersihan; keindahan),buang sampah sembarangan,-,-
6.92E+17,"26 Jan 2016, 04:03:55 PM","RT @Satpolppbdg: Tega kah buang sampah di tempat2 ini? Biasakan ngota"" dgn ga buang sampah sembarangan cc @ridwankamil @PRFMnews https://tÉ""",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 04:04:14 PM","RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi @ridwankamil @OdedMD @yossiirianto  @bplh_kotabdg @Satpolppbdg https://tÉ",,Ya,bukan keluhan,bukan keluhan,Kom. Gondangdia Residence 2,satu minggu 
6.92E+17,"26 Jan 2016, 04:04:57 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 26/1 URC PJU, perbaikan lampu PJU jl Dulatip https://t.co/cqGMwVvTw9",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"26 Jan 2016, 04:07:01 PM",#SuaraBDG Tolong ini ditindak di sekitar Jl. Ters. Jakarta. Krn mmbhyakan pngguna jln yg lain @infobdg @ridwankamil https://t.co/f63LfW4SxN,Ya,,k3 (ketertiban; kebersihan; keindahan),gangguan ketertiban umum,-,-
6.92E+17,"26 Jan 2016, 04:10:04 PM","RT @infobandung: RT @Kec_Sukajadi: PKL tidak berjualan sabtu, minggu di jl sukajadi   @bplh_kotabdg @Satpolppbdg https://t.co/WUdazNdXrP",,Ya,bukan keluhan,bukan keluhan,Kom. Gondangdia Residence 2,satu minggu 
6.92E+17,"26 Jan 2016, 04:11:10 PM","RT @IWGinting: Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto https://t.co/mÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Rajawali Timur dekat RS. Rajawali ,-
6.92E+17,"26 Jan 2016, 04:11:12 PM","RT @IWGinting: Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto https://t.co/mÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Rajawali ,-
6.92E+17,"26 Jan 2016, 04:11:13 PM","RT @IWGinting: Penindakan parkir di sdrmn, paskal,pasteur &amp; cicndo @ridwankamil @PRFMnews @relawan_bdg @OdedMD @yossiirianto https://t.co/mÉ",,Ya,bukan keluhan,bukan keluhan,Braga,-
6.92E+17,"26 Jan 2016, 04:11:38 PM",RT @IWGinting: Penindakan taksi ngetem di Pasteur @ridwankamil @relawan_bdg @PRFMnews AYO SUPIR TAKSI TAAT ATURAN https://t.co/HcEBODiBkH,,Ya,bukan keluhan,bukan keluhan,stopan lampu merah Gardujati ,-
6.92E+17,"26 Jan 2016, 04:11:39 PM",RT @IWGinting: Penindakan taksi ngetem di Pasteur @ridwankamil @relawan_bdg @PRFMnews AYO SUPIR TAKSI TAAT ATURAN https://t.co/HcEBODiBkH,,Ya,bukan keluhan,bukan keluhan,Jalan Katamso-Supratman ,beberapa hari 
6.92E+17,"26 Jan 2016, 04:17:46 PM","Hati2 antara Parkir dan Berhenti :D @PRFMnews: 16.08 RT @dishub_kotabdg penindakan taksi di pasteur https://t.co/xind3fzsZB""""",,Ya,bukan keluhan,bukan keluhan,Bandung Utara,-
6.92E+17,"26 Jan 2016, 04:43:31 PM","RT @ridwankamil: nanti tersambung dgn LRT Bandung Raya. *apalagi ditemeni gebetan, wuss tdk akan kerasa perjalanannya. https://t.co/PYdFJ6gÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Katamso-Supratman ,beberapa hari 
6.92E+17,"26 Jan 2016, 04:44:50 PM","Yth Pa Walkot @ridwankamil punten trotoar+pkl+parkir di jln dago dpn salon memory simpang, mhn ditertibkan pa, pejalan kaki susah jln.nuhun",Ya,,"infrastruktur, perhubungan, k3 (ketertiban; kebersihan; keindahan)","trotoar, pkl, parkir sembarangan ",-,-
6.92E+17,"26 Jan 2016, 04:45:14 PM","@pdamtirtawening kpd yth pdam, air di Jl. Wuluku V babakan sari sdh beberapa hari kotor dan bau, mohon diperiksa dan diperbaiki, terimakasih",Ya,,pengelolaan air & sumber daya alam,air keruh / bau,-,-
6.92E+17,"26 Jan 2016, 04:50:58 PM","RT @rika_ichaw: Yth Pa Walkot @ridwankamil punten trotoar+pkl+parkir di jln dago dpn salon memory simpang, mhn ditertibkan pa, pejalan kakiÉ",Ya,,"infrastruktur, perhubungan, k3 (ketertiban; kebersihan; keindahan)","trotoar, pkl, parkir sembarangan ",-,-
6.92E+17,"26 Jan 2016, 04:54:36 PM","@ridwankamil kondisi bener2 susah dilalui itu sekitar jam 9-15,krn banyak motor parkir (PLN), jd pjln kaki ke badan jalan,sieun kaserempet",Ya,,perhubungan,parkir sembarangan,-,-
6.92E+17,"26 Jan 2016, 04:58:56 PM","@ridwankamil trotoar pas depan salon memory itu tidak bs dipakai jalan kaki krn dipagari besi ga jelas, kotor/dipalang pake besi,",Ya,,infrastruktur,trotoar,-,-
6.92E+17,"26 Jan 2016, 05:00:11 PM","jadi leader semacam pak @ridwankamil ini kapan bisa ditemukan di Kabupaten Sidoarjo, punya Airport punya Bus Station gabisa ngelebarin jalan",,Ya,bukan keluhan,bukan keluhan,Jalan Babakan Teureup ,-
6.92E+17,"26 Jan 2016, 05:02:33 PM",RT @usepharja: @ridwankamil @diskamtam @KecPanyileukan pohon sdh mati d jln A.H nasution d khwatirkan tumbang menimpa pengendara https://t.É,Ya,,lingkungan hidup,pohon tumbang,Jalan Pagarsih perbatasana antara Jalan Aspal dan Jalan Beton ,-
